#separator:tab
#html:false
comic     - 3 -	comic      1. komický 2. komik 3. komiks
second       - 5 -	second      1. sekunda, vteřina  2. (přen.) chvilka, vteřinka, chvilička  3. druhý  4. za druhé (při výčtu ap.)  5. dočasně přeřadit koho kam (pracovníka ap.)
secondary       - 2 -	secondary      1. druhotný, vedlejší, podružný 2. středoškolský
see       - 11 -	see      1. (u)vidět, spatřit  2. navštívit  3. zhlédnout 4. chápat (co se řeklo ap.) 5. podívat se (zjistit) 6. dohlédnout, postarat se 7. doprovodit, vyprovodit 8. viz 9. přijmout (hosta ap.) 10. biskupský stolec 11. biskupství
seem       - 2 -	seem      1. zdát se, vypadat, připadat 2. vyjadřuje nejistotu o správnosti výroku
self       - 3 -	self      1. já, vlastní osoba 2. sebe (vlastní zájmy) 3. vlastní (ekon.)
seminar       - 2 -	seminar      1. seminář (na VŠ)  2. diskusní skupina
sense       - 5 -	sense      1. smysl (zrak ap.)  2. pocit, dojem  3. smysl/cit pro co  4. (zdravý) rozum 5. vycítit, vytušit co
sensitive       - 2 -	sensitive      1. citlivý 2. delikátní, tajný (informace, dokumenty)
sensitivity       - 1 -	sensitivity      citlivost
sentence       - 3 -	sentence      1. trest, rozsudek, odsouzení  2. věta, souvětí 3. odsoudit, vynést rozsudek
separation       - 3 -	separation      1. oddělení, rozdělení, vydělení 2. odloučení (dětí od rodičů ap.)  3. rozluka (ukončení soužití manželů)
shape       - 5 -	shape      1. tvar 2. podoba 3. útvar (geometrický ap.)  4. utvářet, formovat 5. (vy)tvarovat (nástrojem ap.)
share       - 7 -	share      1. akcie  2. podíl  3. sdílení (na FB ap.) 4. sdílet, mít společného co s kým 5. podělit (se), rozdělit se 6. nést část (odpovědnosti ap.) 7. nasdílet, vysdílet (soubor ap.)
sharp       - 15 -	sharp      1. ostrý, nabroušený (nůž ap.)  2. prudký (zatáčka, změna ap.)  3. bystrý (o smyslech) 4. břitký 5. pronikavý (silný) 6. ostře řezaný 7. zvýšený o půltón 8. ostře (vybočit ap.)  9. přesně, na vteřinku (at seven sharp ap.)  10. křížek (předznamenání)  11. zvýšit co půltón (US) 12. podrazník, podraz, podrazit (slang.) 13. křížkovaný, zvýšený o půltón (tónina) 14. vychytralý (právník ap., slang.) 15. šik, stylový (oblečení ap.)
shelf       - 5 -	shelf      1. police, regál, polička  2. (skalní) římsa/výčnělek/výběžek  3. (pevninský) šelf  4. práskač (slang., AusE) 5. prásknout (slang., AusE)
shift       - 8 -	shift      1. přesunout (se), posunout (se) 2. hodit na krk (vinu ap.)  3. posun (v názorech ap.)  4. směna (pracovní) 5. (jedno) střídání (pobyt hráče na ledě)  6. vyprodat, zbavit se (špatně prodejného zboží ap., GB slang.) 7. hodit do sebe, zdlábnout (slang.) 8. fofrovat (rychle se pohybovat slang.)
shower       - 6 -	shower      1. sprcha 2. přeháňka, sprška 3. záplava (přen.) 4. sprchovat se 5. zasypat, zahrnout koho čím 6. sebranka (GB slang.)
schedule       - 7 -	schedule      1. rozvrh (činností), (časový) plán 2. harmonogram (práce ap.)  3. rozpis 4. jízdní řád (vlaků ap.)  5. rozvrh hodin  6. zařadit do rozvrhu 7. sestavit rozvrh
sight       - 6 -	sight      1. zrak, vidění 2. pohled, spatření 3. výjev, obrázek 4. dohled (dosah pohledu) 5. děsný pohled (slang., iron.) 6. zahlédnout, spatřit
sign       - 11 -	sign      1. znak, značka, označení 2. znaménko (mat.) 3. znamení 4. cedule, tabulka 5. známka čeho 6. znamení (astrol.)  7. příznak čeho (med.)  8. znakovat (pro neslyšící)  9. podepsat (se)  10. upsat se 11. dát znamení
signal       - 7 -	signal      1. dát znamení, vyjádřit znamením 2. znamení 3. signalizační zařízení, návěstidlo, návěstí  4. význačný (úspěch, prohra ap.) 5. signál (rádiový ap.) 6. předznamenat 7. signální, signalizační
significant       - 1 -	significant      významný, značný
significantly       - 1 -	significantly      významně, výrazně
single       - 12 -	single      1. jediný, jeden (jediný) 2. jednotlivý, (každý) jeden 3. svobodný, nezadaných 4. jedno- (pokoj ap.) 5. jednoduchý (z jedné části) 6. jednoduchý (pouze tam) (lístek ap., ) 7. jednolůžkový pokoj 8. jednoduchá jízdenka  9. singl 10. (jedno)dolarovka (US slang.) 11. protrhávat, probírat 12. jenolibrovka (GB slang.)
size       - 6 -	size      1. velikost  2. rozměry 3. (papírenský) klih  4. uspořádat (podle velikosti)  5. upravit na potřebnou velikost 6. velikostní
sleeve       - 4 -	sleeve      1. rukáv  2. obal (gramodesky)  3. objímka (žárovky ap.) 4. pouzdro (hřídele ap.)
slide       - 10 -	slide      1. klouzat (se), sklouznout (se)  2. (v/za)sunout, šoupnout (hladce) 3. (v/pro)klouznout 4. vyklouznout odkud (hladce a potichu) 5. zvolna upadnout (do deprese ap.) 6. diapozitiv  7. (podložní) sklíčko (mikroskopické)  8. skluzavka  9. smyk 10. sklouznutí
slim       - 2 -	slim      1. štíhlý, útlý  2. mizivý, nepatrný (šance ap.)
slip       - 15 -	slip      1. (u/s)klouznout (v chůzi ap.)  2. smeknout se, sklouznout (se) 3. proklouznout, vklouznout 4. šoupnout, vsunout (nenápadně, hladce)  5. klesnout (na horší pozici) 6. shodit (ze sebe) 7. zmetat (o zvířatech), porodit předčasně 8. in sth pokles 9. chyba 10. kombiné (dámské)  11. smeknutí (se), uklouznutí, sklouznutí  12. (drobný) sesuv (půdy)  13. povlak (na polštář ap.)  14. prokluz, proklouznutí 15. líste(če)k (z pokladny ap.)
small       - 4 -	small      1. malý 2. drobný 4. na jemno/kousky (nakrájet)
smart       - 10 -	smart      1. elegantní, uhlazený, apartní (dobře vypadající)  2. chytrý 3. pálit, štípat (oči ap.)  4. pálení, pálivá bolest  5 . luxusní (restaurace, slang.) 6. naváděný počítačem 7. rázný, energický (o pohybu nebo akci) 8. cítit se dotčený 9. elegantně, slušivě 10. impertinentní
smoke       - 7 -	smoke      1. kouř, dým, čmoud  2. kuřivo (slang.) 3. kouřit  4. (vy)udit 5. vykouřit (cigaretu, kouřem vyhnat) 6. očadit, okouřit  7. negr (slang.)
smooth       - 5 -	smooth      1. hladký (povrch, jízda, bez problémů ap.) 2. jemný (nápoj ap.) 3. plynulý (chod stroje ap.) 4. (vy)hladit, uhladit 5. hladce
social       - 1 -	social      sociální, společenský
soft       - 7 -	soft      1. hebký, jemný (na dotek)  2. měkký, nezpevněný (snadno tvarovatelný)  3. mírný (podnebí ap.) 4. tichý (hlas ap.) 5. pohodlný (život ap.) 6. nealkoholický (hov.) 7. měkkota, ořezávátko (příliš velký dobrák, slang.)
solid       - 9 -	solid      1. pevný, tuhý 2. tvrdý, ztuhlý, ztvrdlý (beton ap.) 3. jednolitý, masivní  4. z masivu, z jednoho kusu  5. bytelný 6. spolehlivý 7. v kuse, nepřetržitě 8. pevná látka 9. (prostorové)/pevné/trojrozměrné těleso
space       - 6 -	space      1. prostor, místo 2. (volná) plocha (v textu)  3. vesmír  4. oddělit (s mezerami či přestávkami) 5. prostranství 6. vesmírný
span       - 5 -	span      1. rozpětí (časové) 2. rozpětí, šíře (křídel ap.)  3. píď (22,9 cm)  4. překlenovat (o období ap.)  5. klenout se, přemostit
speak       - 3 -	speak      1. mluvit, promluvit (si), hovořit 2. promlouvat (ke komu, přen.) 3. oslovit, oslovovat (přen.)
speaker       - 2 -	speaker      1. řečník, mluvčí 2. reproduktor
speech       - 4 -	speech      1. řeč, mluvení  2. mluva 3. projev, proslov  4. řečový
spoke       - 4 -	spoke      1. špice (kola ap.) 2. paprsek (prvek spojující střed a obvod) 3. příčka (žebříku) , příčel 4. opatřit paprsky (kolo)
sports       - 1 -	sports      sportovní
spouse       - 1 -	spouse      manžel(ka), choť
stable       - 6 -	stable      1. stálý, stabilní, ustálený  2. vyrovnaný (povahově)  3. stabilizovaný (stav nemocného ap.)  4. stáj, konírna  5. chov koní  6. ustájit
stack       - 6 -	stack      1. stoh, štos, kupa (uspořádaná) 2. vysoký komín  3. (na)skládat, navršit (na sebe), štosovat 4. dosadit své lidi  5. přidělit výšku letu  6. zařadit do fronty (o letadle při kroužení před přistáním)
staff       - 7 -	staff      1. personál, osazenstvo 2. učitelský sbor 3. hůl (dlouhá), žerď 4. berla 5. (hl. US, hud.) notová osnova 6. obsadit (personálem místa ap.) 7. štáb, vrchní velení (voj.)
stage       - 5 -	stage      1. stadium, etapa 2. jeviště, scéna 3. (z)inscenovat, uvést na scénu 4. etapový 5. jevištní
stand       - 14 -	stand      1. stát (na nohou ap.)  2. vstát (ze sedu ap.), postavit se  3. postavit, umístit co kam (vertikálně)  4. stavět se k (mít postoj) 5. stát si, být na tom jak  6. platit, zůstávat v platnosti (rozhodnutí ap.)  7. obstát (ve zkoušce ap.)  8. vydržet, snášet 9. vystát koho/co  10. kandidovat 11. postoj, stanovisko, jasný názor  12. stánek, kiosk  13. stojan, podstavec (k postavení něčeho) 14. stanoviště (taxíků ap.)   14. tribuna
standing       - 6 -	standing      1. společenské postavení 2. stojatý 3. reputace 4. umístění (v lize ap.) 5. místo k stání 6. stálý, trvalý
star       - 4 -	star      1. hvězda  2. hvězdička (označení kvality) 3. hrát hlavní roli 4. účast v hlavní roli
state       - 7 -	state      1. stát 2. stav 3. skupenství 4. státní  5. uvést, prohlásit, konstatovat (oficiálně fakt ap.)  6. stav, situace 7. binec (slang.)
statement       - 7 -	statement      1. výrok, prohlášení, vyjádření (oficiální)  2. výpověď (na policii ap.)  3. výpis (bankovní) 4. (finanční) výkaz  5. uvedení (faktů ap.) 6. uznání potřeby zvláštního vzdělávání 7. nařídit speciální vzdělávání
statistics       - 2 -	statistics      1. statistické údaje  2. statistika (věda)
status       - 2 -	status      1. postavení (společenské)  2. situace, stav (věci)
step       - 7 -	step      1. krok  2. udělat krok, vykročit  3. šlápnout, udělat krok, stoupnout  4. schod 5. příčka (žebříku) 6. stupátko (autobus ap.)  7. opatření (přen.)
stress       - 6 -	stress      1. stres, napětí 2. důraz  3. namáhání (tech.) 4. přízvuk 5. zdůraznit, vyzdvihnout 6. dát přízvuk
stretch       - 10 -	stretch      1. táhnout se, rozkládat se, rozprostírat se 2. trvat, táhnout (dlouho)  3. sahat od čeho po co, zahrnovat co (obsahovat celou škálu)  4. natáhnout (se), roztáhnout (se) (tepláky ap.) (pružný materiál)  5. úsek, pás (země, cesty ap.)  6. protažení  7. období, úsek (času)  8. elastický, pružný (látka ap.) 9. šponovat (rozpočet ap., slang.) 10. napínat se
strike       - 14 -	strike      1. stávkovat 2. udeřit, uhodit (člověk, blesk ap.) 3. narazit (objevit, i do čeho) 4. postihnout, zasáhnout (pohroma ap.)  5. trefit 6. (voj.) udeřit (rychle)  7. napadnout (myšlenka)  8. udělat jaký dojem na 9. ohromit (v trpném rodě) 10. odbíjet, bít (hodiny)  11. stávka  12. (voj.) úder 13. škrtnout  14. trefa, terno (hl. finančně výnosný tah, slang.)
stroke       - 13 -	stroke      1. mozková mrtvice  2. tah (štětcem ap.)  3. škrt (perem)  4. záběr (veslem ap.)  5. styl (plavecký)  6. úder, strk (v tenise, golfu ap.)  7. (po)hladit 8. tempo (v plavání) 9. pohlazení 10. zdvih 11. lomítko, lomeno 12. kompliment (US slang.) 13. podkuřovat (US slang.)
structural       - 1 -	structural      strukturální, strukturní
structure       - 3 -	structure      1. struktura, stavba 2. vytvářet strukturu 3. konstrukce
stud       - 7 -	stud      1. cvoček, cvok (ozdobný)  2. pecka (náušnice)  3. špunt (na kopačkách ap.)  4. chov (chovný výběr)  5. (chovný) hřebec  6. hřebec, kanec (o muži, slang.)  7. ozdobit cvo(č)ky
student       - 1 -	student      student
study       - 7 -	study      1. studovat (na zkoušky)  2. prostudovat  3. studium, studování 4. studie 5. črta 6. studovna, pracovna  7. etuda (cvičná hudební skladba)
stuff       - 14 -	stuff      1. věc(i), krámy, fidlátka (slang.) 2. hmota, materiál (pro výrobu něčeho, slang.)  3. textilní látka 4. materiál, články (v novinách, slang.)  5. programy (v televizi)  6. blbosti, pitomosti (tvrzení ap., slang.) 7. strčit, vrazit (rychle, silou ... ruky do kapes ap.) 8. (na/vy/ve)cpat, napěchovat 9. cpát se, nacpat se 10. nadívat, plnit nádivkou 11. záležitost (slang.) 12. zboží (droga ap., slang.) 13. piglovat (slang.) 14. vpálit, vstřelit míč
subscription       - 3 -	subscription      1. předplatné, abonmá  2. upisování, upsání, úpis (akcií)  3. (pravidelný peněžní) příspěvek
substance       - 3 -	substance      1. látka, hmota  2. význam, podstatnost  3. podstata čeho
substantial       - 3 -	substantial      1. značný, podstatný (množství ap.)  2. masivní, solidní (stavba ap.)  3. vydatný (jídlo)
substitute       - 8 -	substitute      1. suplovat za 2. nahradit, zaměnit 3. vystřídat 4. náhrada, náhražka  5. náhradník, střídající hráč 6. substituovat (chem.)  7. náhradní (nahrazující ap.)  8. střídající (hráč ap.)
suggest       - 4 -	suggest      1. navrhnout 2. doporučit 3. napovídat 4. připomínat (podobnými znaky ap.)
suit       - 8 -	suit      1. oblek  2. kostým (dámský)  3. vyhovovat, hodit se 4. slušet, padnout (oblečení)  5. úbor (např. sportovní) 6. žaloba 7. barva (v kartách) 8. ouřada (osoba v úřednické funkci řídící se striktně předpisy, slang.)
sum       - 3 -	sum      1. částka, obnost, suma (pěnez)  2. úhrn, celkové množství, souhrn 3. součet (mat.)
sun       - 4 -	sun      1. slunce  2. sluneční svit/záře 3. vystavit slunečním paprskům, dát na slunce 4. sluneční
sunset       - 1 -	sunset      západ slunce
superior       - 6 -	superior      1. lepší, nadřazený 2. nadprůměrný 3. nadřízený 4. početnější, jsoucí v přesile 5. nadřízený pracovník, představený 6. hořejší (jezero ap.)
supply       - 5 -	supply      1. dodávat, zásobit, zásobovat 2. zásobování, dodávka, přísun 3. nabídka 4. zásobovací 5. napájecí
support       - 12 -	support      1. podporovat, podpořit  2. živit, zaopatřovat  3. potvrzovat, dokládat 4. podpírat, podepřít, nést (klenbu ap.)  5. fandit 6. hrát vedlejší roli 7. předskakovat 8. podpora, podpoření  9. opora  10. důkaz (čeho)  11. podpěra 12. živobytí, zaopatření, hmotné zajištění
suppose       - 2 -	suppose      1. předpokládat, mít za to 2. mít dojem, myslit si
surface       - 9 -	surface      1. povrch, hladina (vody ap.)  2. plocha  3. zevnějšek, vnějšek (přen.) 4. (po)zemní (jednotky ap.)  5. povrchový 6. vynořit se, vyplout na povrch (i přen.) 7. objevit se (osoba po delší době, slang.)  8. vstát (z postele, slang.) 9. pokládat povrch
suspect       - 4 -	suspect      1. podezírat, podezřívat 2. tušit 3. podezřelý 4. podezřelá osoba
table       - 8 -	table      1. stůl, stolek  2. tabulka 3. tabule (jídla v restauraci)  4. náhorní plošina  5. stolní  6. předložit k projednání  7. odložit projednávání (na neurčito)  8. vložit do tabulky
talk       - 8 -	talk      1. mluvit, hovořit 2. (pro)mluvit (si), povídat si 3. vést rozhovory s kým (o smlouvě)  4. vést řeči o kom  5. mluva, řeč(i) (o čem se mluví)  6. (roz)hovor, rozmluva 7. řeč(i) (o čem se mluví) 8. řeči (drby, klepy, slang.)
taste       - 10 -	taste      1. chuť (smysl)  2. (pří)chuť  3. malé sousto (na ochutnání)  4. ochutnání, okusení (přen.)  5. záliba 6. vkus, cit  7. chutnat, mít (pří)chuť  8. ochutnat, degustovat, (o)koštovat 9. cítit (v jídle)  10. okusit, zkusit na vlastní kůži co
tax       - 3 -	tax      1. daň 2. zdanit, zdaňovat 3. zatěžovat (povinnostmi)
teach       - 3 -	teach      1. (na)učit 2. vyučovat  3. úča, prófa (slang.)
technique       - 1 -	technique      technika, technologický postup
temporary       - 2 -	temporary      1. dočasný, přechodný 2. pracovník na výpomoc/záskok
tend       - 5 -	tend      1. mít sklon, být náchylný 2. tíhnout 3. pečovat (o koho/co), ošetřovat (koho/co) 4. věnovat se, věnovat pozornost (slang.) 5. směřovat k čemu
term       - 11 -	term      1. termín, výraz (odborný ap.)  2. semestr, pololetí 3. volební období  4. doba výkonu trestu 5. funkční období  6. doba platnosti (smlouvy ap.)  7. řádná délka těhotenství, (řádný) termín porodu  8. lhůta 9. člen (mat.) 10. nazvat, pojmenovat (hl. v trpném rodě, odborně) 11. termínovaný
terror       - 4 -	terror      1. hrůza, děs, zděšení 2. teror 3. postrach (koho se všichni bojí) 4. grázlík (nezvladatelné dítě, slang.)
test       - 4 -	test      1. (pře/vy)zkoušet 2. (o)testovat 3. zkouška, test 4. prověrka, otestování
thin       - 4 -	thin      1. tenký  2. hubený  3. řídký, vodový  4. prořídlý (dav ap.)
think       - 4 -	think      1. (vy)myslet (si), domnívat se, být názoru  2. uvažovat, přemýšlet 3. (hov.) vzpomenout si na, přijít na mysl 4. popřemýšlení
thinking       - 3 -	thinking      1. přemýšlivý, myslící 2. přemýšlení, uvažování  3. myšlení
thought       - 3 -	thought      1. myšlenka, nápad 2. (za)myšlení 3. pomyšlení
threat       - 2 -	threat      1. hrozba, ohrožení  2. výhrůžka, pohrůžka
tight       - 12 -	tight      1. těsný, přiléhavý, obtažený (oděv ap.)  2. napjatý, našponovaný (provaz ap.)  3. utažený (šroub, uzel ap.)  4. semknutý (útvar ap.)  5. napjatý (lano, rozpočet ap.) 6. nabitý (program) 7. vyrovnaný (hra ap.) 8. pevně (držet ap.)  9. pevně (zavřený, sevřený ap.)  10. nahusto, těsně 11. opilý (slang.) 12. blízký (US slang.)
timely       - 4 -	timely      1. příhodný, dobře načasovaný 2. včasný  3. v pravý čas  4. včas(ně)
timing       - 2 -	timing      1. načasování  2. časové rozvržení
tool       - 8 -	tool      1. nástroj, nářadí, náčiní  2. (přen.) pomůcka, nástroj, prostředek  3. obrábět co (nástroji)  4. penis (slang.)  5. nářadíčko (penis, slang.) 6. šprt, pilný student (US slang.) 7. bouchačka (střelná zbraň, GB slang.) 8. kočírovat (vozidlo, slang.)
top       - 12 -	top      1. vrchol(ek), vršek, špička 2. víčko, víko 3. vrcholná pozice, první místo 4. horní, (s)vrchní 5. nejvyšší, nejhořejší, nejvrchnější 6. maximální (rychlost ap.) 7. vrcholový (pracovník ap.) 8. hlavní (zprávy), nejlepší (střelec) 9. byt v čele, být na vrcholu 10. převýšit (částku ap.) 11. dát co na vrch, opatřit vrškem 12. přetrumfnout
tough       - 6 -	tough      1. tvrdý (povahou)  2. těžký, obtížný (problém, úkol, otázka)  3. tuhý 4. dsrně, tvrďácky (se chovat, slang.) 5. drsňák, tvrďák (slang.) 6. smůla (slang.)
town       - 2 -	town      1. město 2. městský
track       - 9 -	track      1. stezka, cesta, pěšina (vyšlapaná spíš než vybudovaná)  2. (závodní) dráha  3. kolej, trať 4. stopa (na albu, i vyjetá) 5. učební skupina (žáci stejné úrovně)  6. rozchod (kol)  7. stopovat (zvíře ap.) 8. rozdělovat do učebních skupin (žáky podle schopností) 9. najíždět (kamerou na záběr ap.)
train       - 7 -	train      1. vlak 2. kolona 3. sled (událostí ap.)  4. vlečka (šatů)  5. zápalnice  6. (vy)cvičit (se), (vy)školit (se), (vy)trénovat (se)  7. zamířit, zaměřit (světlo, foťák ap.)
transit       - 4 -	transit      1. přeprava, průjezd 2. přechod (nebeského tělesa) 3. průjezdní 4. projet
transition       - 3 -	transition      1. přechod 2. změna slohu (archit.) 3. hudební přechod (mezi dvěma částmi skladby)
travel       - 8 -	travel      1. cestovat 2. procestovat 3. šířit se (světlo ap.)  4. pracovat jako obchodní cestující 5. cestování  6. (tech.) zdvih, pojezd, posuv 7. (u)dělat kroky 8. hnát se (slang.)
treat       - 8 -	treat      1. léčit, ošetřit  2. zacházet, jednat, nakládat 3. pohoštění  4. brát co jako co 5. ošetřit, upravit (materiál jinou látkou)  6. dopřát si 7. (po)hostit (na vlastní útraty)  8. příjemný zážitek (slang.)
trend       - 1 -	trend      trend
trip       - 6 -	trip      1. cesta, výlet 2. zakopnutí, (i přen.) klopýtnutí, (za)škobrtnutí  3. trip (prožitek po požití droagy)  4. zakopnout, (i přen.) klopýtnout, (za)škobrtnout 5. vypínací 6. extáze, halucinace (slang.)
trust       - 7 -	trust      1. věřit, důvěřovat 2. svěřit komu co (do péče)  3. důvěra, víra 4. svěřenství, svěřenectví (práv.)  5. fond (správa cizích peněz)  6. trust (ekon.) 7. (svěřenecká) péče
tutorial       - 4 -	tutorial      1. cvičení (vysokoškolské ap.) 2. konzultace (studijní) 3. seminář (konzultační na VŠ) 4. konzultantský (na VŠ)
twin       - 5 -	twin      1. dvojče 2. (dokonalý) protějšek  3. dvoj-, dvou- (mající dvě stejné části ap.)  4. úzce spjatý (koncepty ap.) 5. (z)dvojit, spojit
type       - 4 -	type      1. druh, typ, odrůda 2. typizovat 3. napsat, psát (na stroji, počítači)  4. písmeno (sazby)
typical       - 2 -	typical      1. typický (představitel ap.)  2. příznačný
typically       - 1 -	typically      příznačně
unfortunately       - 1 -	unfortunately      bohužel, naneštěstí
uniform       - 3 -	uniform      1. stejnokroj  2. jednotný 3. obléci do uniformy
union       - 6 -	union      1. spojení, sdružení (čeho s čím) 2. unie, svaz 3. svazek 4. sjednocení (mat.) 5. odborový 6. unijní
up       - 8 -	up      1. nahoru/ vzhůru po (žebříku ap.)  2. nahoře na, u vršku (žebříku ap.)  3. podél, směrem po (o řece ap.)  4. nahoře, nahoru  5. navýšit 6. rozkopaný (silnice ap., GB slang.) 7. běžící, v pořádku (PC systém) 8. zvyýšit, navýšit (nabídku ap.)
upper       - 4 -	upper      1. svršek (boty)  2. povzbuzující lék/prostřddek, stimulans (slang.ú  3. horní, (s)vrchní, hořejší  4. vyšší (pozice ap.)
use       - 6 -	use      1. (po)užít, využít 2. spotřebovat (celou zásobu)  3. užívat (léky ap.)  4. použít, používat (falešné jméno ap.)  5. (po)užití, (po)užívání, využití 6. užívání
used       - 2 -	used      1. použitý 2. ojetý
usual       - 2 -	usual      1. obvyklý 2. zaběhaný
value       - 4 -	value      1. hodnota 2. cena (význam) 3. cenit si, oceňovat 4. ohodnotit, ocenit (na kolik)
variety       - 4 -	variety      1. rozmanitost, různost 2. (celá) škála, (široká) paleta 3. odrůda (plodin ap.) 4. varietní
vary       - 4 -	vary      1. lišit se, různit se  2. (ob)měnit/obměňovat  3. kolísat, být proměnlivý (teploty ap.)  4. udělat variaci
vast       - 2 -	vast      1. rozsáhlý, rozlehlý, nesmírný (rozměrem, hodnotou)  2. rozlehlý prostor
vehicle       - 4 -	vehicle      1. vozidlo, vůz, dopravní prostředek  2. prostředek (přenosu ap.)  3. nositel (sdělení ap.)  4. nosné médium (med.)
view       - 9 -	view      1. názor 2. výhled, vyhlídka 3. pohled 4. zorné pole 5. náhled, pohled 6. nahlížet, pohlížet 7. podívat se (na problém ap.) 8. zhlédnout 9. prohlédnout si
vintage       - 6 -	vintage      1. ročník (vína)  2. vinobraní 3. ročníkových (víno) 4. starý (klasický) automobil 5. vrcholný 6. konat vinobraní
volume       - 4 -	volume      1. objem 2. svazek (kniha) 3. ročník (soubor výtisků) 4. hlasitost (aparatury ap.)
vote       - 6 -	vote      1. hlasovací lístek, hlas  2. hlasování  3. hlasovat 4. volit  5. odhlasovat 6. zvolit
want       - 4 -	want      1. chtít 2. postrádat 3. nedostatek, nouze 4. potřebovat, žádat si, chtít co (okolnosti ap., GB slang.)
waste       - 10 -	waste      1. plýtvat, mrhat 2. promarnit 3. plýtvání, mrhání 4. odpad(y) 5. odpadní, odpadkový 6. zanedbaný (pozemek ap.) 7. odpravit (slang.) 8. nechat zpustnout (neužíváním, práv.) 9. marnění (času ap.) 10. chřadnout
watch       - 4 -	watch      1. sledovat, pozorovat 2. dohlížet, dávat pozor 3. hlídka 4. hodinky
way       - 9 -	way      1. způsob (jednání ap.)  2. ohled, zřetel  3. styl (jednání, chování)  4. úhel pohledu (způsob interpretace)  5. možnost, alternativa, jedna z možností 6. cesta (odkud kam) 7. vzdálenost, dálka  8. směr  9. daleko, mnohem, zdaleka jaký/jak
weak       - 4 -	weak      1. slabý 2. slabošský 3. bez vlivu 4. nepřízvučný (ling.)
weather       - 5 -	weather      1. počasí 2. návětrný 3. přečkat 4. vystavit povětrnostním vlivům 5. zvětrat
web       - 6 -	web      1. pavučina 2. spleť, předivo (vztahů ap.) 3. tkanivo, síťoví 4. plovací blána 5. webový 6. prapor(ek) (ptačího pera)
wedding       - 2 -	wedding      1. svatba  2. svatební
weight       - 9 -	weight      1. váha, hmotnost 2. závaží  3. břemeno, tíha 4. význam 5. zatížit, zatěžkat  6. přiřadit váhu (hodnotám)  7. váhový, hmotností 8. tíha, závažnost (důkazů ap.) 9. těžítko
welcome       - 5 -	welcome      1. (u/při)vítat 2. přivítání, uvítání 3. vítej(te), vítáme vás, buďte vítáni 4. vítaný 5. přivítací
wheel       - 6 -	wheel      1. kolo (u vozidla) 2. kolečko (židle ap.)  3. kotouč (otočná část stroje)  4. tlačit, vézt (co má kola ap.)  5. (kniž.) kroužit (ptáci ap.)  6. kolový
wind       - 8 -	wind      1. vítr  2. dech (k mluvení ap.) 3. dechové nástroje 4. plyny (ve střevech) 5. světová strana (kniž.) 6. vyrazit dech 7. dechový 8. poklepat dítěti po zádech (aby si říhlo, slang.)
window       - 5 -	window      1. okno 2. přepážka 3. okénko, okýnko (dopis ap.) 4. volno 5. okenní
wise       - 2 -	wise      1. moudrý 2. dobře informovaný 3. způsob (zast., kniž.)
witness       - 6 -	witness      1. svědek 2. svědectví 3. být svědkem, zažít 4. potvrdit podpisem 5. o tom svědčí třeba ... 6. svědecký
wonder       - 5 -	wonder      1. přemýšlet (říkat si), lámat si hlavu 2. divit se, podivovat se 3. div (často ironicky) 4. údiv, podivení 5. zázračný (často podivně)
word       - 4 -	word      1. slovo  2. slib 3. (z)formulovat  4. slovní
work       - 10 -	work      1. pracovat, dělat (mít zaměstnání)  2. fungovat, být v provozu (stroj ap.)  3. účinkovat, zabírat (lék ap.)  4. (z/o/vy)pracov(at/ávat) 5. ovládat co  6. uhníst 7. obrábět 8. zaměstnání  9. dílo (výsledek činnosti)  10. pracovní (oblečení, hodiny ap.)
worker       - 2 -	worker      1. pracovník, pracující 2. dělník (u mravenců ap.)
works       - 4 -	works      1. závod, továrna (průmyslový) 2. dílny  3. zemní/stavební práce  4. nádobíčko k aplikaci drogy (slang.)
worse       - 3 -	worse      1. horší  2. hůř(e)  3. něco horšího, to horší, horší věc
writer       - 4 -	writer      1. spisovatel 2. pisatel 3. sprejer (slang.) 4. doktor, který bez ptaní vypisuje recepty na narkotika (slang.)
writing       - 6 -	writing      1. psaný text, písemná podoba 2. styl psaní, (literární) styl  3. psaní (činnost, hl. psaní knih)  4. písmo (i systém znaků) 5. psací (určený k psaní) 6. nápis (co je napsané)
year       - 2 -	year      1. rok  2. ročník (studia), studenti v ročníku
years       - 3 -	years      1. léta, roky (letoucí)  2. období (strávené kde nebo jak) 3. roků, let (five years old ap.)
youth       - 3 -	youth      1. mládí  2. mladík, mládenec 3. mládež
providing       - 1 -	providing      poskytování, zajišťování
asp       - 4 -	asp      1. kobra egyptská 2. zmije skvrnitá 3. bolen dravý 4. topol osika
afraid       - 1 -	afraid      polekaný, vylekaný
basics       - 2 -	basics      1. základy, to základní 2. základní potřeby (životní)
kernel       - 3 -	kernel      1. jádro (i přen.) 2. zrno (obilné) 3. tvořit jádra/zrna
affairs       - 1 -	affairs      záležitosti, dění
vital       - 4 -	vital      1. životně důležitý 2. plný života, čilý 3. životodárný 4. životní
services       - 1 -	services      odpočívadlo se službami
jacket       - 9 -	jacket      1. sako 2. bunda 3. kabátek 4. slupka (opečené brambory ap.) 5. obal (knihy ap.) 6. kabátkový 7. kožich (zvířete) 8. plášť (střely ap.), kovový obal 9. zabalit (knihu do obalu)
